model_name,steady_S,steady_Q,steady_L,steady_B
1_19_2_0_0,0.0,0.0,0.0,1.0
1_19_2_0_1,0.0,0.0,0.0,1.0
1_19_2_0_2,0.0,0.0,0.0,1.0
1_19_2_0_3,0.0,0.0,0.0,1.0
1_19_2_1_0,0.0,0.0,0.0,1.0
1_19_2_1_1,0.0,0.0,0.0,1.0
1_19_2_1_2,0.0,0.0,0.0,1.0
1_19_2_1_3,0.0,0.0,0.0,1.0
1_19_2_2_0,0.0,0.0,0.0,1.0
1_19_2_2_1,0.0,0.0,0.0,1.0
1_19_2_2_2,0.0,0.0,0.0,1.0
1_19_2_2_3,0.0,0.0,0.0,1.0
1_19_2_3_0,0.0,0.0,0.0,1.0
1_19_2_3_1,0.0,0.0,0.0,1.0
1_19_2_3_2,0.0,0.0,0.0,1.0
1_19_2_3_3,0.0,0.0,0.0,1.0
1_19_3_0_0,0.0072740035273340595,0.0,0.0,0.9927259964726659
1_19_3_0_1,0.0008101484047831869,0.0,0.0,0.9991898515952168
1_19_3_0_2,0.0,0.0,0.0,1.0
1_19_3_0_3,0.0,0.0,0.0,1.0
1_19_3_1_0,0.0,0.0,0.0,1.0
1_19_3_1_1,0.0,0.0,0.0,1.0
1_19_3_1_2,0.0,0.0,0.0,1.0
1_19_3_1_3,0.0,0.0,0.0,1.0
1_19_3_2_0,0.0,0.0,0.0,1.0
1_19_3_2_1,0.0,0.0,0.0,1.0
1_19_3_2_2,0.0,0.0,0.0,1.0
1_19_3_2_3,0.0,0.0,0.0,1.0
1_19_3_3_0,0.0,0.0,0.0,1.0
1_19_3_3_1,0.0,0.0,0.0,1.0
1_19_3_3_2,0.0,0.0,0.0,1.0
1_19_3_3_3,0.0,0.0,0.0,1.0
1_19_4_0_0,0.0,0.0,0.0,1.0
1_19_4_0_1,0.0,0.0,0.0,1.0
1_19_4_0_2,0.0,0.0,0.0,1.0
1_19_4_0_3,0.0,0.0,0.0,1.0
1_19_4_1_0,0.0,0.0,0.0,1.0
1_19_4_1_1,0.0,0.0,0.0,1.0
1_19_4_1_2,0.0,0.0,0.0,1.0
1_19_4_1_3,0.0,0.0,0.0,1.0
1_19_4_2_0,0.0,0.0,0.0,1.0
1_19_4_2_1,0.0,0.0,0.0,1.0
1_19_4_2_2,0.0,0.0,0.0,1.0
1_19_4_2_3,0.0,0.0,0.0,1.0
1_19_4_3_0,0.0,0.0,0.0,1.0
1_19_4_3_1,0.0,0.0,0.0,1.0
1_19_4_3_2,0.0,0.0,0.0,1.0
1_19_4_3_3,0.0,0.0,0.0,1.0
1_19_5_0_0,0.00021023933173071075,0.00036968895034852895,0.00016032788748661625,0.9992597438304341
1_19_5_0_1,0.0,0.0,0.0,1.0
1_19_5_0_2,0.0,0.0,0.0,1.0
1_19_5_0_3,0.0,0.0,0.0,1.0
1_19_5_1_0,0.0,0.0,0.0,1.0
1_19_5_1_1,0.0,0.0,0.0,1.0
1_19_5_1_2,0.0,0.0,0.0,1.0
1_19_5_1_3,0.0,0.0,0.0,1.0
1_19_5_2_0,0.0,0.0,0.0,1.0
1_19_5_2_1,0.0,0.0,0.0,1.0
1_19_5_2_2,0.0,0.0,0.0,1.0
1_19_5_2_3,0.0,0.0,0.0,1.0
1_19_5_3_0,0.0,0.0,0.0,1.0
1_19_5_3_1,0.0,0.0,0.0,1.0
1_19_5_3_2,0.0,0.0,0.0,1.0
1_19_5_3_3,0.0,0.0,0.0,1.0
1_19_6_0_0,0.04981563515350969,0.02868326283131005,0.019544474697040397,0.9019566273181399
1_19_6_0_1,0.0,0.0,0.0,1.0
1_19_6_0_2,0.0,0.0,0.0,1.0
1_19_6_0_3,0.0,0.0,0.0,1.0
1_19_6_1_0,0.0002713598842985385,0.0,0.0,0.9997286401157015
1_19_6_1_1,0.0,0.0,0.0,1.0
1_19_6_1_2,0.0,0.0,0.0,1.0
1_19_6_1_3,0.0,0.0,0.0,1.0
1_19_6_2_0,0.014267621415429461,0.0,0.0,0.9857323785845705
1_19_6_2_1,0.0,0.0,0.0,1.0
1_19_6_2_2,0.0,0.0,0.0,1.0
1_19_6_2_3,0.0,0.0,0.0,1.0
1_19_6_3_0,0.0,0.0,0.0,1.0
1_19_6_3_1,0.0,0.0,0.0,1.0
1_19_6_3_2,0.0,0.0,0.0,1.0
1_19_6_3_3,0.0,0.0,0.0,1.0
1_19_7_0_0,0.0,0.0,0.0,1.0
1_19_7_0_1,0.014159064941298536,0.21586809139603835,0.5267042524412928,0.24326859122137037
1_19_7_0_2,0.03508613260408471,0.06465950607420701,0.038684691734348915,0.8615696695873594
1_19_7_0_3,0.10543897015408116,0.046388892615997844,0.05074935298057518,0.7974227842493458
1_19_7_1_0,0.09031862932978336,0.16621260188528064,0.1479923698239441,0.595476398960992
1_19_7_1_1,0.2016435431227382,0.17801946404081753,0.07647570265435881,0.5438612901820855
1_19_7_1_2,0.0267716587843928,0.02162203111808694,0.0,0.9516063100975203
1_19_7_1_3,0.2850251713521155,0.1035719289638378,0.02526482915689049,0.5861380705271563
1_19_7_2_0,0.13578196947473134,0.2852092740385345,0.13575287223429822,0.443255884252436
1_19_7_2_1,0.249599379153853,0.08482938650971616,0.0,0.665571234336431
1_19_7_2_2,0.35535069692857046,0.0,0.0,0.6446493030714295
1_19_7_2_3,0.31291815211723384,0.007789108260430529,0.0,0.6792927396223356
1_19_7_3_0,0.03613191547532183,0.11700772243362331,0.13267168506119878,0.7141886770298561
1_19_7_3_1,0.32998688495238987,0.0,0.0,0.6700131150476101
1_19_7_3_2,0.28084056740194596,0.0,0.0,0.7191594325980541
1_19_7_3_3,0.049142606820515126,0.18008684742554323,0.07392353841493046,0.6968470073390112
1_19_8_0_0,0.5,0.0,0.0,0.5
1_19_8_0_1,0.004728443209103798,0.34499295784402617,0.5930588509550246,0.05721974799184541
1_19_8_0_2,0.9999999977642791,0.0,0.0,2.2357209591251998e-09
1_19_8_0_3,0.5,0.0,0.0,0.5
1_19_8_1_0,0.00041218582083789497,0.08303799650351382,0.9027858010586011,0.013764016617047195
1_19_8_1_1,0.0008815545397693564,0.1402873282327001,0.8484755984172557,0.01035551881027491
1_19_8_1_2,0.0008908421484798669,0.15562527529881387,0.82648956434463,0.01699431820807644
1_19_8_1_3,0.0015373705446625077,0.17588062787440076,0.8096949852293557,0.012887016351581116
1_19_8_2_0,0.001566827949047967,0.1414941923674016,0.8153852480958337,0.04155373158771688
1_19_8_2_1,0.0020807200557170337,0.18505016880425074,0.7970140277989042,0.015855083341128166
1_19_8_2_2,0.002949981690328455,0.17785537896720557,0.6896253199695447,0.12956931937292143
1_19_8_2_3,0.0014544928365019254,0.18047211065907565,0.7032231895441325,0.11485020696028989
1_19_8_3_0,0.0005962768222329037,0.12298873847169778,0.8663304638782902,0.010084520827779046
1_19_8_3_1,0.0008822972929813711,0.1786515644620798,0.8058121060320624,0.014654032212876386
1_19_8_3_2,0.001051930603378227,0.24049920940535285,0.7456004697533763,0.012848390237892639
1_19_8_3_3,0.0006679405042464098,0.198039868886914,0.7856966396595886,0.015595550949250804
1_19_9_0_0,0.5,0.0,0.0,0.5
1_19_9_0_1,0.5000000000027174,0.0,0.0,0.4999999999972827
1_19_9_0_2,0.5,0.0,0.0,0.5
1_19_9_0_3,0.5,0.0,0.0,0.5
1_19_9_1_0,0.5,0.0,0.0,0.5
1_19_9_1_1,0.5,0.0,0.0,0.5
1_19_9_1_2,0.5000000000595246,0.0,0.0,0.49999999994047534
1_19_9_1_3,0.5,0.0,0.0,0.5
1_19_9_2_0,0.5,0.0,0.0,0.5
1_19_9_2_1,0.5000000000254807,0.0,0.0,0.4999999999745194
1_19_9_2_2,0.499999999585219,0.0,0.0,0.500000000414781
1_19_9_2_3,0.5,0.0,0.0,0.5
1_19_9_3_0,0.5,0.0,0.0,0.5
1_19_9_3_1,0.5,0.0,0.0,0.5
1_19_9_3_2,0.49999999903351683,0.0,0.0,0.5000000009664832
1_19_9_3_3,0.5,0.0,0.0,0.5
1_1_0_0_0,0.0,0.0,0.0,1.0
1_1_0_0_1,0.0,0.0,0.0,1.0
1_1_0_0_2,0.0,0.0,0.0,1.0
1_1_0_0_3,0.0,0.0,0.0,1.0
1_1_0_1_0,0.0,0.0,0.0,1.0
1_1_0_1_1,0.0,0.0,0.0,1.0
1_1_0_1_2,0.0,0.0,0.0,1.0
1_1_0_1_3,0.0,0.0,0.0,1.0
1_1_0_2_0,0.0,0.0,0.0,1.0
1_1_0_2_1,0.0,0.0,0.0,1.0
1_1_0_2_2,0.0,0.0,0.0,1.0
1_1_0_2_3,0.0,0.0,0.0,1.0
1_1_0_3_0,0.0,0.0,0.0,1.0
1_1_0_3_1,0.0,0.0,0.0,1.0
1_1_0_3_2,0.0,0.0,0.0,1.0
1_1_0_3_3,0.0,0.0,0.0,1.0
1_1_10_0_0,0.0,0.0,0.0,1.0
1_1_10_0_1,0.0,0.0,0.0,1.0
1_1_10_0_2,0.0,0.0,0.0,1.0
1_1_10_0_3,0.0,0.0,0.0,1.0
1_1_10_1_0,0.0,0.0,0.0,1.0
1_1_10_1_1,0.0,0.0,0.0,1.0
1_1_10_1_2,0.0,0.0,0.0,1.0
1_1_10_1_3,0.0,0.0,0.0,1.0
1_1_10_2_0,0.0,0.0,0.0,1.0
1_1_10_2_1,0.0,0.0,0.0,1.0
1_1_10_2_2,0.0,0.0,0.0,1.0
1_1_10_2_3,0.0,0.0,0.0,1.0
1_1_10_3_0,0.0,0.0,0.0,1.0
1_1_10_3_1,0.0,0.0,0.0,1.0
1_1_10_3_2,0.0,0.0,0.0,1.0
1_1_10_3_3,0.0,0.0,0.0,1.0
1_1_1_0_0,0.0,0.0,0.0,1.0
1_1_1_0_1,0.0,0.0,0.0,1.0
1_1_1_0_2,0.0,0.0,0.0,1.0
1_1_1_0_3,0.0,0.0,0.0,1.0
1_1_1_1_0,0.0,0.0,0.0,1.0
1_1_1_1_1,0.0,0.0,0.0,1.0
1_1_1_1_2,0.0,0.0,0.0,1.0
1_1_1_1_3,0.0,0.0,0.0,1.0
1_1_1_2_0,0.0,0.0,0.0,1.0
1_1_1_2_1,0.0,0.0,0.0,1.0
1_1_1_2_2,0.0,0.0,0.0,1.0
1_1_1_2_3,0.0,0.0,0.0,1.0
1_1_1_3_0,0.0,0.0,0.0,1.0
1_1_1_3_1,0.0,0.0,0.0,1.0
1_1_1_3_2,0.0,0.0,0.0,1.0
1_1_1_3_3,0.0,0.0,0.0,1.0
1_1_2_0_0,0.0,0.0,0.0,1.0
1_1_2_0_1,0.0,0.0,0.0,1.0
1_1_2_0_2,0.0,0.0,0.0,1.0
1_1_2_0_3,0.0,0.0,0.0,1.0
1_1_2_1_0,0.0,0.0,0.0,1.0
1_1_2_1_1,0.0,0.0,0.0,1.0
1_1_2_1_2,0.0,0.0,0.0,1.0
1_1_2_1_3,0.0,0.0,0.0,1.0
1_1_2_2_0,0.0,0.0,0.0,1.0
1_1_2_2_1,0.0,0.0,0.0,1.0
1_1_2_2_2,0.0,0.0,0.0,1.0
1_1_2_2_3,0.0,0.0,0.0,1.0
1_1_2_3_0,0.0,0.0,0.0,1.0
1_1_2_3_1,0.0,0.0,0.0,1.0
1_1_2_3_2,0.0,0.0,0.0,1.0
1_1_2_3_3,0.0,0.0,0.0,1.0
1_1_3_0_0,0.0,0.0,0.0,1.0
1_1_3_0_1,0.0,0.0,0.0,1.0
1_1_3_0_2,0.0,0.0,0.0,1.0
1_1_3_0_3,0.0,0.0,0.0,1.0
1_1_3_1_0,0.0,0.0,0.0,1.0
1_1_3_1_1,0.0,0.0,0.0,1.0
1_1_3_1_2,0.0,0.0,0.0,1.0
1_1_3_1_3,0.0,0.0,0.0,1.0
1_1_3_2_0,0.0,0.0,0.0,1.0
1_1_3_2_1,0.0,0.0,0.0,1.0
1_1_3_2_2,0.0,0.0,0.0,1.0
1_1_3_2_3,0.0,0.0,0.0,1.0
1_1_3_3_0,0.0,0.0,0.0,1.0
1_1_3_3_1,0.0,0.0,0.0,1.0
1_1_3_3_2,0.0,0.0,0.0,1.0
1_1_3_3_3,0.0,0.0,0.0,1.0
1_1_4_0_0,0.0,0.0,0.0,1.0
1_1_4_0_1,0.0,0.0,0.0,1.0
1_1_4_0_2,0.0,0.0,0.0,1.0
1_1_4_0_3,0.0,0.0,0.0,1.0
1_1_4_1_0,0.0,0.0,0.0,1.0
1_1_4_1_1,0.0,0.0,0.0,1.0
1_1_4_1_2,0.0,0.0,0.0,1.0
1_1_4_1_3,0.0,0.0,0.0,1.0
1_1_4_2_0,0.0,0.0,0.0,1.0
1_1_4_2_1,0.0,0.0,0.0,1.0
1_1_4_2_2,0.0,0.0,0.0,1.0
1_1_4_2_3,0.0,0.0,0.0,1.0
1_1_4_3_0,0.0,0.0,0.0,1.0
1_1_4_3_1,0.0,0.0,0.0,1.0
1_1_4_3_2,0.0,0.0,0.0,1.0
1_1_4_3_3,0.0,0.0,0.0,1.0
1_1_5_0_0,0.0,0.0,0.0,1.0
1_1_5_0_1,0.0,0.0,0.0,1.0
1_1_5_0_2,0.0,0.0,0.0,1.0
1_1_5_0_3,0.0,0.0,0.0,1.0
1_1_5_1_0,0.0,0.0,0.0,1.0
1_1_5_1_1,0.0,0.0,0.0,1.0
1_1_5_1_2,0.0,0.0,0.0,1.0
1_1_5_1_3,0.0,0.0,0.0,1.0
1_1_5_2_0,0.0,0.0,0.0,1.0
1_1_5_2_1,0.0,0.0,0.0,1.0
1_1_5_2_2,0.0,0.0,0.0,1.0
1_1_5_2_3,0.0,0.0,0.0,1.0
1_1_5_3_0,0.0,0.0,0.0,1.0
1_1_5_3_1,0.0,0.0,0.0,1.0
1_1_5_3_2,0.0,0.0,0.0,1.0
1_1_5_3_3,0.0,0.0,0.0,1.0
1_1_6_0_0,0.0,0.0,0.0,1.0
1_1_6_0_1,0.0,0.0,0.0,1.0
1_1_6_0_2,0.0,0.0,0.0,1.0
1_1_6_0_3,0.0,0.0,0.0,1.0
1_1_6_1_0,0.0,0.0,0.0,1.0
1_1_6_1_1,0.0,0.0,0.0,1.0
1_1_6_1_2,0.0,0.0,0.0,1.0
1_1_6_1_3,0.0,0.0,0.0,1.0
1_1_6_2_0,0.0,0.0,0.0,1.0
1_1_6_2_1,0.0,0.0,0.0,1.0
1_1_6_2_2,0.0,0.0,0.0,1.0
1_1_6_2_3,0.0,0.0,0.0,1.0
1_1_6_3_0,0.0,0.0,0.0,1.0
1_1_6_3_1,0.0,0.0,0.0,1.0
1_1_6_3_2,0.0,0.0,0.0,1.0
1_1_6_3_3,0.0,0.0,0.0,1.0
1_1_7_0_0,0.0,0.0,0.0,1.0
1_1_7_0_1,0.0,0.0,0.0,1.0
1_1_7_0_2,0.0,0.0,0.0,1.0
1_1_7_0_3,0.0,0.0,0.0,1.0
1_1_7_1_0,0.0,0.0,0.0,1.0
1_1_7_1_1,0.0,0.0,0.0,1.0
1_1_7_1_2,0.0,0.0,0.0,1.0
1_1_7_1_3,0.0,0.0,0.0,1.0
1_1_7_2_0,0.0,0.0,0.0,1.0
1_1_7_2_1,0.0,0.0,0.0,1.0
1_1_7_2_2,0.0,0.0,0.0,1.0
1_1_7_2_3,0.0,0.0,0.0,1.0
1_1_7_3_0,0.0,0.0,0.0,1.0
1_1_7_3_1,0.0,0.0,0.0,1.0
1_1_7_3_2,0.0,0.0,0.0,1.0
1_1_7_3_3,0.0,0.0,0.0,1.0
1_1_8_0_0,0.0,0.0,0.0,1.0
1_1_8_0_1,0.0,0.0,0.0,1.0
1_1_8_0_2,0.0,0.0,0.0,1.0
1_1_8_0_3,0.0,0.0,0.0,1.0
1_1_8_1_0,0.0,0.0,0.0,1.0
1_1_8_1_1,0.0,0.0,0.0,1.0
1_1_8_1_2,0.0,0.0,0.0,1.0
1_1_8_1_3,0.0,0.0,0.0,1.0
1_1_8_2_0,0.0,0.0,0.0,1.0
1_1_8_2_1,0.0,0.0,0.0,1.0
1_1_8_2_2,0.0,0.0,0.0,1.0
1_1_8_2_3,0.0,0.0,0.0,1.0
1_1_8_3_0,0.0,0.0,0.0,1.0
1_1_8_3_1,0.0,0.0,0.0,1.0
1_1_8_3_2,0.0,0.0,0.0,1.0
1_1_8_3_3,0.0,0.0,0.0,1.0
1_1_9_0_0,0.0,0.0,0.0,1.0
1_1_9_0_1,0.0,0.0,0.0,1.0
1_1_9_0_2,0.0,0.0,0.0,1.0
1_1_9_0_3,0.0,0.0,0.0,1.0
1_1_9_1_0,0.0,0.0,0.0,1.0
1_1_9_1_1,0.0,0.0,0.0,1.0
1_1_9_1_2,0.0,0.0,0.0,1.0
1_1_9_1_3,0.0,0.0,0.0,1.0
1_1_9_2_0,0.0,0.0,0.0,1.0
1_1_9_2_1,0.0,0.0,0.0,1.0
1_1_9_2_2,0.0,0.0,0.0,1.0
1_1_9_2_3,0.0,0.0,0.0,1.0
1_1_9_3_0,0.0,0.0,0.0,1.0
1_1_9_3_1,0.0,0.0,0.0,1.0
1_1_9_3_2,0.0,0.0,0.0,1.0
1_1_9_3_3,0.0,0.0,0.0,1.0
1_20_0_0_0,0.004405620972183174,3.881488414856285e-11,1.592346127503215e-11,0.9955943789730785
1_20_0_0_1,0.0,0.0,0.0,1.0
1_20_0_0_2,0.0,0.0,0.0,1.0
1_20_0_0_3,0.0,0.0,0.0,1.0
1_20_0_1_0,0.00015065537347966365,1.0369164402267223e-12,0.0,0.9998493446254835
1_20_0_1_1,7.065856237442406e-05,0.0,0.0,0.9999293414376256
1_20_0_1_2,6.113155965704066e-05,0.0,0.0,0.999938868440343
1_20_0_1_3,0.0001586048322372669,0.0,0.0,0.9998413951677627
1_20_0_2_0,0.0,0.0,0.0,1.0
1_20_0_2_1,0.00038455081251694836,0.0,0.0,0.9996154491874831
1_20_0_2_2,0.0003077982773234718,0.0,0.0,0.9996922017226765
1_20_0_2_3,0.0002725415789920524,0.0,0.0,0.999727458421008
1_20_0_3_0,0.0005785487673397869,0.0,0.0,0.9994214512326602
1_20_0_3_1,0.00013883522911175119,0.0,0.0,0.9998611647708883
1_20_0_3_2,0.00026840494305387027,0.0,0.0,0.9997315950569461
1_20_0_3_3,0.0004140326162281383,0.0,0.0,0.9995859673837719
1_20_10_0_0,0.0,0.2,0.8,0.0
1_20_10_0_1,0.5,0.0,0.0,0.5
1_20_10_0_2,0.5,0.0,0.0,0.5
1_20_10_0_3,0.5,0.0,0.0,0.5
1_20_10_1_0,0.49999999999621175,0.0,0.0,0.5000000000037883
1_20_10_1_1,0.5,0.0,0.0,0.5
1_20_10_1_2,0.5,0.0,0.0,0.5
1_20_10_1_3,0.5,0.0,0.0,0.5
1_20_10_2_0,0.4999999997297837,0.0,0.0,0.5000000002702163
1_20_10_2_1,0.5,0.0,0.0,0.5
1_20_10_2_2,0.5,0.0,0.0,0.5
1_20_10_2_3,0.5,0.0,0.0,0.5
1_20_10_3_0,0.5,0.0,0.0,0.5
1_20_10_3_1,0.5,0.0,0.0,0.5
1_20_10_3_2,0.5,0.0,0.0,0.5
1_20_10_3_3,0.5,0.0,0.0,0.5
1_20_1_0_0,0.0006540352370482634,0.0,0.0,0.9993459647629518
1_20_1_0_1,0.0,0.0,0.0,1.0
1_20_1_0_2,0.0,0.0,0.0,1.0
1_20_1_0_3,0.0,0.0,0.0,1.0
1_20_1_1_0,0.0,0.0,0.0,1.0
1_20_1_1_1,0.0,0.0,0.0,1.0
1_20_1_1_2,0.0,0.0,0.0,1.0
1_20_1_1_3,0.0,0.0,0.0,1.0
1_20_1_2_0,0.0,0.0,0.0,1.0
1_20_1_2_1,0.0,0.0,0.0,1.0
1_20_1_2_2,0.0,0.0,0.0,1.0
1_20_1_2_3,0.0,0.0,0.0,1.0
1_20_1_3_0,0.0,0.0,0.0,1.0
1_20_1_3_1,0.0,0.0,0.0,1.0
1_20_1_3_2,0.0,0.0,0.0,1.0
1_20_1_3_3,0.0,0.0,0.0,1.0
1_20_2_0_0,0.003742197624782761,0.0,0.0,0.9962578023752172
1_20_2_0_1,0.0,0.0,0.0,1.0
1_20_2_0_2,0.0,0.0,0.0,1.0
1_20_2_0_3,0.0,0.0,0.0,1.0
1_20_2_1_0,0.0,0.0,0.0,1.0
1_20_2_1_1,0.0,0.0,0.0,1.0
1_20_2_1_2,0.0,0.0,0.0,1.0
1_20_2_1_3,0.0,0.0,0.0,1.0
1_20_2_2_0,0.0,0.0,0.0,1.0
1_20_2_2_1,0.0,0.0,0.0,1.0
1_20_2_2_2,0.0,0.0,0.0,1.0
1_20_2_2_3,0.0,0.0,0.0,1.0
1_20_2_3_0,0.0,0.0,0.0,1.0
1_20_2_3_1,0.0,0.0,0.0,1.0
1_20_2_3_2,0.0,0.0,0.0,1.0
1_20_2_3_3,0.0,0.0,0.0,1.0
1_20_3_0_0,0.0,0.0,0.0,1.0
1_20_3_0_1,0.001883166395712766,0.0,0.0,0.9981168336042873
1_20_3_0_2,0.0,0.0,0.0,1.0
1_20_3_0_3,0.0,0.0,0.0,1.0
1_20_3_1_0,0.0,0.0,0.0,1.0
1_20_3_1_1,0.0,0.0,0.0,1.0
1_20_3_1_2,0.0,0.0,0.0,1.0
1_20_3_1_3,0.0,0.0,0.0,1.0
1_20_3_2_0,0.0,0.0,0.0,1.0
1_20_3_2_1,0.0,0.0,0.0,1.0
1_20_3_2_2,0.0,0.0,0.0,1.0
1_20_3_2_3,0.0,0.0,0.0,1.0
1_20_3_3_0,0.0,0.0,0.0,1.0
1_20_3_3_1,0.0,0.0,0.0,1.0
1_20_3_3_2,0.0,0.0,0.0,1.0
1_20_3_3_3,0.0,0.0,0.0,1.0
1_20_4_0_0,0.0,0.0,0.0,1.0
1_20_4_0_1,0.00037196403037267764,0.0,0.0,0.9996280359696273
1_20_4_0_2,0.0,0.0,0.0,1.0
1_20_4_0_3,0.0,0.0,0.0,1.0
1_20_4_1_0,0.0,0.0,0.0,1.0
1_20_4_1_1,0.0,0.0,0.0,1.0
1_20_4_1_2,0.0,0.0,0.0,1.0
1_20_4_1_3,0.0,0.0,0.0,1.0
1_20_4_2_0,0.0,0.0,0.0,1.0
1_20_4_2_1,0.0,0.0,0.0,1.0
1_20_4_2_2,0.0,0.0,0.0,1.0
1_20_4_2_3,0.0,0.0,0.0,1.0
1_20_4_3_0,0.0,0.0,0.0,1.0
1_20_4_3_1,0.0,0.0,0.0,1.0
1_20_4_3_2,0.0,0.0,0.0,1.0
1_20_4_3_3,0.0,0.0,0.0,1.0
1_20_5_0_0,0.0,0.0,0.0,1.0
1_20_5_0_1,0.0,0.0,0.0,1.0
1_20_5_0_2,0.0,0.0,0.0,1.0
1_20_5_0_3,0.0022848117469337985,0.0,0.0,0.9977151882530662
1_20_5_1_0,0.0,0.0,0.0,1.0
1_20_5_1_1,0.0,0.0,0.0,1.0
1_20_5_1_2,0.0,0.0,0.0,1.0
1_20_5_1_3,0.0,0.0,0.0,1.0
1_20_5_2_0,0.0,0.0,0.0,1.0
1_20_5_2_1,0.0,0.0,0.0,1.0
1_20_5_2_2,0.0,0.0,0.0,1.0
1_20_5_2_3,0.0,0.0,0.0,1.0
1_20_5_3_0,0.0,0.0,0.0,1.0
1_20_5_3_1,0.0,0.0,0.0,1.0
1_20_5_3_2,0.0,0.0,0.0,1.0
1_20_5_3_3,0.0,0.0,0.0,1.0
1_20_6_0_0,0.0,0.0,0.0,1.0
1_20_6_0_1,0.004847962057317004,0.0,0.0,0.995152037942683
1_20_6_0_2,0.0,0.0,0.0,1.0
1_20_6_0_3,0.004795924687828993,0.0,0.0,0.995204075312171
1_20_6_1_0,0.0028690954544296644,0.0,0.0,0.9971309045455704
1_20_6_1_1,0.002264051617592053,0.0,0.0,0.997735948382408
1_20_6_1_2,0.0,0.0,0.0,1.0
1_20_6_1_3,0.0,0.0,0.0,1.0
1_20_6_2_0,0.0,0.0,0.0,1.0
1_20_6_2_1,0.0,0.0,0.0,1.0
1_20_6_2_2,0.0,0.0,0.0,1.0
1_20_6_2_3,0.0,0.0,0.0,1.0
1_20_6_3_0,0.0,0.0,0.0,1.0
1_20_6_3_1,0.0,0.0,0.0,1.0
1_20_6_3_2,0.0,0.0,0.0,1.0
1_20_6_3_3,0.0,0.0,0.0,1.0
1_20_7_0_0,0.4999999795596387,0.0,0.0,0.5000000204403613
1_20_7_0_1,0.019039195611328316,0.16996239970666957,0.431201186682076,0.37979721799992616
1_20_7_0_2,0.058890490430565885,0.17389448177104136,0.08044187271146905,0.6867731550869237
1_20_7_0_3,0.13757013206356894,0.08393371941080625,0.09332050006095177,0.685175648464673
1_20_7_1_0,0.09673724614786311,0.3537004572204658,0.1425930945166118,0.4069692021150592
1_20_7_1_1,0.1387482406415821,0.32016903850809686,0.15212754358983122,0.3889551772604898
1_20_7_1_2,0.2007710426422676,0.3383596190188207,0.0,0.4608693383389117
1_20_7_1_3,0.448284058981032,0.0,0.0,0.551715941018968
1_20_7_2_0,0.17987320070433424,0.18402042468702176,0.1934861476569012,0.4426202269517428
1_20_7_2_1,0.23951623941794475,0.07047843744812284,0.0,0.6900053231339325
1_20_7_2_2,0.277104556873275,0.0,0.0,0.7228954431267249
1_20_7_2_3,0.41335535014207014,0.0,0.0,0.58664464985793
1_20_7_3_0,0.11209440191301252,0.20166464516609905,0.2592477293190079,0.4269932236018805
1_20_7_3_1,0.2971132206789611,0.0,0.0,0.7028867793210389
1_20_7_3_2,0.2917671346287886,0.0,0.0,0.7082328653712114
1_20_7_3_3,0.09516556574735859,0.0,0.0,0.9048344342526414
1_20_8_0_0,0.0,0.2,0.8,0.0
1_20_8_0_1,0.004728443209103798,0.34499295784402617,0.5930588509550246,0.05721974799184541
1_20_8_0_2,0.9999999977642791,0.0,0.0,2.2357209591251998e-09
1_20_8_0_3,0.5,0.0,0.0,0.5
1_20_8_1_0,0.0006344487876377438,0.0765989976095761,0.9098718794930417,0.012894674109744386
1_20_8_1_1,0.0008654421406050804,0.1420941965712262,0.8463382484313532,0.010702112856815368
1_20_8_1_2,0.000970396864816315,0.15638566859759606,0.8248273846745273,0.01781654986306027
1_20_8_1_3,0.0034084940679538424,0.1629172533802912,0.8137991183082329,0.019875134243522087
1_20_8_2_0,0.0013053551263826715,0.14773755870691835,0.8339558633312634,0.017001222835435592
1_20_8_2_1,0.0020175636335435536,0.18607142345274028,0.7939861552947856,0.017924857618930538
1_20_8_2_2,0.0,0.0,0.0,1.0
1_20_8_2_3,0.0014023424085727097,0.20163755053862037,0.7728665524825583,0.024093554570248674
1_20_8_3_0,0.0006455433882823457,0.12468829532594068,0.8640914896587026,0.010574671627074404
1_20_8_3_1,0.0008715055675632441,0.17911583482578344,0.8059395841545872,0.014073075452066148
1_20_8_3_2,0.001394173754335888,0.24343942167195132,0.7353136381996642,0.019852766374048588
1_20_8_3_3,0.006286586056021309,0.19253245146789355,0.7815978085041797,0.01958315397190552
1_20_9_0_0,0.0,0.2,0.8,0.0
1_20_9_0_1,0.5000000000027174,0.0,0.0,0.4999999999972827
1_20_9_0_2,0.5,0.0,0.0,0.5
1_20_9_0_3,0.5,0.0,0.0,0.5
1_20_9_1_0,0.5000000000037579,0.0,0.0,0.4999999999962421
1_20_9_1_1,0.5,0.0,0.0,0.5
1_20_9_1_2,0.5,0.0,0.0,0.5
1_20_9_1_3,0.5,0.0,0.0,0.5
1_20_9_2_0,0.5000000000037832,0.0,0.0,0.4999999999962169
1_20_9_2_1,0.5,0.0,0.0,0.5
1_20_9_2_2,0.5,0.0,0.0,0.5
1_20_9_2_3,0.5000000004780755,0.0,0.0,0.49999999952192464
1_20_9_3_0,0.5,0.0,0.0,0.5
1_20_9_3_1,0.5,0.0,0.0,0.5
1_20_9_3_2,0.5,0.0,0.0,0.5
1_20_9_3_3,0.5,0.0,0.0,0.5
1_2_0_0_0,0.0,0.0,0.0,1.0
